local_path,id,user_nid,date_taken,capture_device,lon,lat,autotags,ISO,shutter,aperture,focal,count,modelyear,type,stype,size,emp,make,date,year,month,isoweekday,hour,secpast,photo_url,views,faves,density,geopoint,p1_km,p2_km,p3_km,p4_km
/Users/damoncrockett/Desktop/astrophotography_data/images/8274152106_c94f2a4bf1.jpg,8274152106,97839409@N00,2012-12-13 21:45:33.0,SONY+SLT-A65V,-82.763975,33.561197,"abstract:0.6660,art:0.5490,aurora:0.6880,black background:0.9550,black:0.9550,full moon:0.5700,light painting:0.5490,lunar:0.7900,monochrome:0.9870,moon:0.7900,nature:0.7900,night:0.7900,quirky:0.5080,rain:0.6270,texture:0.8260",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:45:33,2012,12,4,21,571787133.0,http://www.flickr.com/photos/97839409@N00/8274152106/,45,1,0.000282140446815,POINT (-82.763975 33.561197),6556.53182544,723.68668808,23066.8465212,7644.49453226
/Users/damoncrockett/Desktop/astrophotography_data/images/8273113487_8bdfaf7564.jpg,8273113487,97839409@N00,2012-12-13 17:47:54.0,SONY+SLT-A77V,-82.764031,33.56118,"field:0.5220,landscape:0.5360,nature:0.5360,outdoor:0.9830,plain:0.5360,road:0.8340",50,0.01,5.6,12.0,20.0,2011.0,dslr,cmos,366.6,24.0,SONY,2012-12-13 17:47:54,2012,12,4,17,571772874.0,http://www.flickr.com/photos/97839409@N00/8273113487/,72,0,0.000282139938287,POINT (-82.764031 33.56118),6556.53626232,723.688532259,23066.8502149,7644.49413742
/Users/damoncrockett/Desktop/astrophotography_data/images/8273085381_e4460ca7d7.jpg,8273085381,97839409@N00,2012-12-13 21:24:55.0,SONY+SLT-A65V,-82.763953,33.561152,"abstract:0.8540,art:0.5880,aurora:0.8230,black background:0.9820,black:0.9820,fireworks:0.5410,light painting:0.5880,lunar:0.8280,minimalism:0.5650,moon:0.8280,nature:0.8280,neon light:0.6200,night:0.8710,quirky:0.6440,rain:0.7320,serene:0.6520,surreal:0.5780,texture:0.8570,underwater:0.5930,water:0.5930",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:24:55,2012,12,4,21,571785895.0,http://www.flickr.com/photos/97839409@N00/8273085381/,35,0,0.00028213904328,POINT (-82.763953 33.561152),6556.53157215,723.691677738,23066.8430185,7644.48918625
/Users/damoncrockett/Desktop/astrophotography_data/images/8274152372_d67da5d113.jpg,8274152372,97839409@N00,2012-12-13 21:36:24.0,SONY+SLT-A65V,-82.763978,33.561163,"abstract:0.5250,black background:0.9340,black:0.9340,bubble:0.7470,circle:0.5460,full moon:0.6430,lunar:0.8330,moon:0.8330,nature:0.8330,night:0.6250,rain:0.5330,round:0.5460,texture:0.5260",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:36:24,2012,12,4,21,571786584.0,http://www.flickr.com/photos/97839409@N00/8274152372/,38,0,0.000282139392987,POINT (-82.76397800000001 33.561163),6556.53301701,723.690445588,23066.8454055,7644.49098879
/Users/damoncrockett/Desktop/astrophotography_data/images/8273978940_47aa60ba76.jpg,8273978940,97839409@N00,2012-12-13 18:19:36.0,SONY+SLT-A65V,-82.763807,33.560994,"aurora:0.6770,blue:0.9460,cloud:0.9050,curve:0.6010,dusk:0.6170,landscape:0.5700,mountain:0.5700,nature:0.6770,night:0.5240,outdoor:0.9500,rain:0.5570,sky:0.9550,skyline:0.5400,sunlight:0.5890",3200,15,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 18:19:36,2012,12,4,18,571774776.0,http://www.flickr.com/photos/97839409@N00/8273978940/,316,0,0.000282134092105,POINT (-82.763807 33.560994),6556.52583703,723.709240745,23066.8253564,7644.46867876
/Users/damoncrockett/Desktop/astrophotography_data/images/8274146264_18f560ca83.jpg,8274146264,97839409@N00,2012-12-14 00:36:53.0,SONY+SLT-A65V,-82.763995,33.561191,"abstract:0.8190,aurora:0.5230,black background:0.9570,black:0.9570,lunar:0.7770,minimalism:0.5090,monochrome:0.9350,moon:0.7770,nature:0.7770,night:0.7180,quirky:0.5690,rain:0.6820,surreal:0.5370,texture:0.9020,water:0.5040",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:36:53,2012,12,5,0,571797413.0,http://www.flickr.com/photos/97839409@N00/8274146264/,47,0,0.000282140267415,POINT (-82.76399499999999 33.561191),6556.53340798,723.687338814,23066.8478432,7644.49439885
/Users/damoncrockett/Desktop/astrophotography_data/images/8274146440_3de0d4af7c.jpg,8274146440,97839409@N00,2012-12-14 00:34:13.0,SONY+SLT-A65V,-82.763992,33.561191,"abstract:0.7230,black background:0.7480,black:0.7480,blue:0.9170,lunar:0.8190,moon:0.8190,nature:0.8190,night:0.5190,texture:0.9000",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:34:13,2012,12,5,0,571797253.0,http://www.flickr.com/photos/97839409@N00/8274146440/,45,0,0.000282140266402,POINT (-82.763992 33.561191),6556.53319655,723.687340718,23066.8476092,7644.49432306
/Users/damoncrockett/Desktop/astrophotography_data/images/8274146552_a1afe69cc7.jpg,8274146552,97839409@N00,2012-12-14 00:32:27.0,SONY+SLT-A65V,-82.763989,33.561194,"abstract:0.6590,black background:0.9200,black:0.9200,lunar:0.7880,moon:0.7880,nature:0.7880,night:0.5940,rain:0.5010,texture:0.8200",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:32:27,2012,12,5,0,571797147.0,http://www.flickr.com/photos/97839409@N00/8274146552/,42,0,0.000282140358464,POINT (-82.763989 33.561194),6556.53289863,723.687010908,23066.8474943,7644.49456661
/Users/damoncrockett/Desktop/astrophotography_data/images/8273084989_fd5232fdd8.jpg,8273084989,97839409@N00,2012-12-13 21:31:12.0,SONY+SLT-A65V,-82.763984,33.561163,"abstract:0.6940,aurora:0.7640,black background:0.9510,black:0.9510,lunar:0.8130,moon:0.8130,nature:0.8130,night:0.7900,rain:0.6480,texture:0.7880",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:31:12,2012,12,4,21,571786272.0,http://www.flickr.com/photos/97839409@N00/8273084989/,40,0,0.000282139395011,POINT (-82.76398399999999 33.561163),6556.53343989,723.69044178,23066.8458735,7644.49114037
/Users/damoncrockett/Desktop/astrophotography_data/images/8273084897_2ea54bc410.jpg,8273084897,97839409@N00,2012-12-13 21:32:54.0,SONY+SLT-A65V,-82.763981,33.561161,"abstract:0.6040,aurora:0.7570,black background:0.9540,black:0.9540,bonfire:0.5360,fire:0.5360,fireworks:0.5920,full moon:0.6540,lunar:0.8120,moon:0.8120,nature:0.8120,neon light:0.5160,night:0.8210,outdoor:0.7880,rain:0.6140,texture:0.6500",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:32:54,2012,12,4,21,571786374.0,http://www.flickr.com/photos/97839409@N00/8273084897/,37,0,0.000282139331949,POINT (-82.763981 33.561161),6556.5332861,723.690664826,23066.8455601,7644.49085168
/Users/damoncrockett/Desktop/astrophotography_data/images/8274146658_d3bd7e6c72.jpg,8274146658,97839409@N00,2012-12-14 00:30:50.0,SONY+SLT-A65V,-82.763989,33.561191,"abstract:0.9250,aurora:0.6540,black background:0.9810,black:0.9810,fireworks:0.6120,fractal:0.5160,lunar:0.7980,minimalism:0.6730,monochrome:0.9900,moon:0.7980,nature:0.7980,neon light:0.5110,night:0.8330,pattern:0.5980,quirky:0.6480,rain:0.7290,serene:0.5110,surreal:0.6260,texture:0.9350,water:0.5590",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:30:50,2012,12,5,0,571797050.0,http://www.flickr.com/photos/97839409@N00/8274146658/,42,0,0.00028214026539,POINT (-82.763989 33.561191),6556.53298511,723.687342621,23066.8473752,7644.49424727
/Users/damoncrockett/Desktop/astrophotography_data/images/8274146872_47005f8984.jpg,8274146872,97839409@N00,2012-12-14 00:28:13.0,SONY+SLT-A65V,-82.763992,33.561194,"abstract:0.8880,aurora:0.6230,black background:0.9680,black:0.9680,fireworks:0.5470,lunar:0.7920,minimalism:0.5680,moon:0.7920,nature:0.7920,night:0.7440,quirky:0.5580,rain:0.6610,texture:0.9270",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:28:13,2012,12,5,0,571796893.0,http://www.flickr.com/photos/97839409@N00/8274146872/,43,0,0.000282140359477,POINT (-82.763992 33.561194),6556.53311006,723.687009005,23066.8477283,7644.4946424
/Users/damoncrockett/Desktop/astrophotography_data/images/8273084723_996197d196.jpg,8273084723,97839409@N00,2012-12-13 21:39:26.0,SONY+SLT-A65V,-82.763967,33.561169,"abstract:0.6900,aurora:0.6860,black background:0.9670,black:0.9670,bubble:0.5900,circle:0.5450,fireworks:0.6210,full moon:0.7100,lunar:0.8540,moon:0.8540,nature:0.8540,neon light:0.6190,night:0.8490,outdoor:0.7040,quirky:0.5120,rain:0.6630,round:0.5450,serene:0.5970,sun:0.5540,surreal:0.5080,texture:0.7640",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:39:26,2012,12,4,21,571786766.0,http://www.flickr.com/photos/97839409@N00/8273084723/,36,0,0.000282139575424,POINT (-82.76396700000001 33.561169),6556.53206878,723.689789144,23066.8447855,7644.49134958
/Users/damoncrockett/Desktop/astrophotography_data/images/8274147042_3300f69526.jpg,8274147042,97839409@N00,2012-12-14 00:22:39.0,SONY+SLT-A65V,-82.763992,33.561194,"abstract:0.5860,black background:0.7600,black:0.7600,bubble:0.5760,full moon:0.5150,lunar:0.7850,moon:0.7850,nature:0.7850,night:0.5540,texture:0.6880",200,234,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:22:39,2012,12,5,0,571796559.0,http://www.flickr.com/photos/97839409@N00/8274147042/,37,0,0.000282140359477,POINT (-82.763992 33.561194),6556.53311006,723.687009005,23066.8477283,7644.4946424
/Users/damoncrockett/Desktop/astrophotography_data/images/8273084651_2fc7363d8a.jpg,8273084651,97839409@N00,2012-12-13 21:43:36.0,SONY+SLT-A65V,-82.763973,33.561177,"abstract:0.6650,black background:0.9530,black:0.9530,full moon:0.6170,lunar:0.8380,minimalism:0.5140,moon:0.8380,nature:0.8380,night:0.6990,quirky:0.5230,rain:0.6020,texture:0.6300",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:43:36,2012,12,4,21,571787016.0,http://www.flickr.com/photos/97839409@N00/8273084651/,42,0,0.000282139825646,POINT (-82.76397299999999 33.561177),6556.53226104,723.688900768,23066.8455712,7644.49235275
/Users/damoncrockett/Desktop/astrophotography_data/images/8273084265_cd3c801392.jpg,8273084265,97839409@N00,2012-12-13 21:59:17.0,SONY+SLT-A65V,-82.763981,33.561177,"abstract:0.6560,aurora:0.6690,black background:0.9610,black:0.9610,full moon:0.5730,lunar:0.7970,moon:0.7970,nature:0.7970,night:0.8070,quirky:0.5110,rain:0.6230,serene:0.5140,texture:0.5600",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 21:59:17,2012,12,4,21,571787957.0,http://www.flickr.com/photos/97839409@N00/8273084265/,37,0,0.000282139828345,POINT (-82.763981 33.561177),6556.53282487,723.688895691,23066.8461953,7644.49255487
/Users/damoncrockett/Desktop/astrophotography_data/images/8274147352_b6f181528e.jpg,8274147352,97839409@N00,2012-12-14 00:03:33.0,SONY+SLT-A65V,-82.763992,33.561194,"abstract:0.9310,aurora:0.8540,black background:0.6970,black:0.6970,blue:0.9560,bright:0.6920,bubble:0.6730,fractal:0.5910,indigo:0.8520,lunar:0.7440,macro:0.5070,moon:0.7440,nature:0.8540,night:0.5370,organic pattern:0.5180,outdoor:0.7520,pattern:0.5180,purple:0.8520,quirky:0.6320,rain:0.6860,surreal:0.5350,texture:0.9770,water:0.7710",1600,112,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-14 00:03:33,2012,12,5,0,571795413.0,http://www.flickr.com/photos/97839409@N00/8274147352/,48,0,0.000282140359477,POINT (-82.763992 33.561194),6556.53311006,723.687009005,23066.8477283,7644.4946424
/Users/damoncrockett/Desktop/astrophotography_data/images/8273084173_299a297726.jpg,8273084173,97839409@N00,2012-12-13 22:08:02.0,SONY+SLT-A65V,-82.763984,33.561161,"abstract:0.8170,aurora:0.7370,black background:0.9690,black:0.9690,fireworks:0.5200,lunar:0.8120,minimalism:0.5320,moon:0.8120,nature:0.8120,night:0.8230,quirky:0.5210,rain:0.6530,serene:0.5100,surreal:0.5240,texture:0.6620,water:0.5340",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 22:08:02,2012,12,4,22,571788482.0,http://www.flickr.com/photos/97839409@N00/8273084173/,41,0,0.000282139332961,POINT (-82.76398399999999 33.561161),6556.53349754,723.690662922,23066.8457941,7644.49092747
/Users/damoncrockett/Desktop/astrophotography_data/images/8273083953_ced36f1366.jpg,8273083953,97839409@N00,2012-12-13 22:11:20.0,SONY+SLT-A65V,-82.763987,33.561161,"abstract:0.5930,aurora:0.6380,black background:0.9580,black:0.9580,blue:0.5180,bubble:0.5750,full moon:0.5830,lunar:0.8110,moon:0.8110,nature:0.8110,neon light:0.6060,night:0.7950,quirky:0.5000,rain:0.5760,serene:0.5610,surreal:0.5500,water:0.5280",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 22:11:20,2012,12,4,22,571788680.0,http://www.flickr.com/photos/97839409@N00/8273083953/,153,0,0.000282139333974,POINT (-82.763987 33.561161),6556.53370898,723.690661018,23066.8460281,7644.49100327
/Users/damoncrockett/Desktop/astrophotography_data/images/8273083845_4bccb81b60.jpg,8273083845,97839409@N00,2012-12-13 22:13:15.0,SONY+SLT-A65V,-82.763987,33.561158,"abstract:0.6710,aurora:0.5940,beverage:0.6100,black background:0.9590,black:0.9590,bubble:0.6090,food:0.6100,full moon:0.5660,lunar:0.8240,moon:0.8240,nature:0.8240,neon light:0.5150,night:0.7860,quirky:0.5190,rain:0.6320,serene:0.5770,surreal:0.5360,texture:0.5430,water:0.5560",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 22:13:15,2012,12,4,22,571788795.0,http://www.flickr.com/photos/97839409@N00/8273083845/,55,0,0.000282139240899,POINT (-82.763987 33.561158),6556.53379546,723.690992731,23066.845909,7644.49068392
/Users/damoncrockett/Desktop/astrophotography_data/images/8273083185_5928a0d85a.jpg,8273083185,97839409@N00,2012-12-13 22:21:56.0,SONY+SLT-A65V,-82.763998,33.561158,"abstract:0.7500,aurora:0.6540,beverage:0.5830,black background:0.9690,black:0.9690,bubble:0.5880,circle:0.5460,fireworks:0.5070,food:0.5830,full moon:0.5160,lunar:0.8280,moon:0.8280,nature:0.8280,neon light:0.5330,night:0.8100,quirky:0.5350,rain:0.6760,round:0.5460,serene:0.6170,surreal:0.5650,texture:0.6550,water:0.5500",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 22:21:56,2012,12,4,22,571789316.0,http://www.flickr.com/photos/97839409@N00/8273083185/,41,0,0.000282139244611,POINT (-82.763998 33.561158),6556.53457072,723.690985751,23066.8467672,7644.49096182
/Users/damoncrockett/Desktop/astrophotography_data/images/8274148270_edfd666d20.jpg,8274148270,97839409@N00,2012-12-13 23:50:16.0,SONY+SLT-A65V,-82.764006,33.561205,"abstract:0.7540,aurora:0.8610,black background:0.9140,black:0.9140,blue:0.7410,full moon:0.5000,lunar:0.8100,minimalism:0.5310,moon:0.8100,nature:0.8610,night:0.7410,outdoor:0.6450,quirky:0.5130,rain:0.5890,sky:0.9030,texture:0.8720,underwater:0.5130,water:0.5600",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 23:50:16,2012,12,4,23,571794616.0,http://www.flickr.com/photos/97839409@N00/8274148270/,39,0,0.000282140705472,POINT (-82.76400600000001 33.561205),6556.53377967,723.685783842,23066.8492571,7644.49616704
/Users/damoncrockett/Desktop/astrophotography_data/images/8274148476_73e9ac9ded.jpg,8274148476,97839409@N00,2012-12-13 23:45:46.0,SONY+SLT-A65V,-82.764006,33.561211,"abstract:0.7570,aurora:0.7410,black background:0.9630,black:0.9630,bubble:0.5760,lunar:0.8180,moon:0.8180,nature:0.8180,neon light:0.5060,night:0.7970,quirky:0.5720,rain:0.6520,serene:0.5380,surreal:0.5590,texture:0.7440,underwater:0.5070,water:0.5720",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 23:45:46,2012,12,4,23,571794346.0,http://www.flickr.com/photos/97839409@N00/8274148476/,41,0,0.00028214089162,POINT (-82.76400600000001 33.561211),6556.5336067,723.685120417,23066.8494953,7644.49680574
/Users/damoncrockett/Desktop/astrophotography_data/images/8274148578_bff92a570c.jpg,8274148578,97839409@N00,2012-12-13 23:43:37.0,SONY+SLT-A65V,-82.764017,33.56118,"abstract:0.7570,art:0.5250,aurora:0.7250,black background:0.9650,black:0.9650,bubble:0.5080,full moon:0.5710,light painting:0.5250,lunar:0.8450,minimalism:0.5160,moon:0.8450,nature:0.8450,neon light:0.5380,night:0.8080,quirky:0.6320,rain:0.6040,serene:0.5680,surreal:0.6130,texture:0.7440,underwater:0.5160,water:0.5590",1600,30,,,94.0,2011.0,dslr,cmos,372.88,24.0,SONY,2012-12-13 23:43:37,2012,12,4,23,571794217.0,http://www.flickr.com/photos/97839409@N00/8274148578/,21,0,0.000282139933565,POINT (-82.76401700000001 33.56118),6556.53527562,723.688541138,23066.8491227,7644.49378372
