local_path,id,user_nid,date_taken,capture_device,lon,lat,autotags,ISO,shutter,aperture,focal,count,modelyear,type,stype,size,emp,make,date,year,month,isoweekday,hour,secpast,photo_url,views,faves,density,geopoint,p1_km,p2_km,p3_km,p4_km
/Users/damoncrockett/Desktop/astrophotography_data/images/9397694017_33739c6210.jpg,9397694017,77677429@N05,2013-07-29 21:21:37.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"abstract:0.8480,art:0.5110,boat:0.6010,dusk:0.5800,ethereal:0.5740,gondola:0.6010,lines:0.5470,lunar:0.5460,minimalism:0.8000,moon:0.5460,nature:0.5460,night:0.6980,outdoor:0.9100,passageway:0.5100,quirky:0.5770,rain:0.6990,surreal:0.7730,swing:0.5080,symmetry:0.6030,texture:0.5750,trapeze:0.5230,urban decay:0.8860,vehicle:0.6010,windmill:0.6210",3200,10,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 21:21:37,2013,7,1,21,591484897.0,http://www.flickr.com/photos/77677429@N05/9397694017/,"1,896",1,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9397694927_4d1b2ec017.jpg,9397694927,77677429@N05,2013-07-29 21:24:11.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"alley:0.5150,art:0.7130,black background:0.5620,black:0.5620,bright:0.5400,light painting:0.7130,neon light:0.6500,night:0.7600,quirky:0.5610,surreal:0.7680,urban decay:0.7270",3200,10,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 21:24:11,2013,7,1,21,591485051.0,http://www.flickr.com/photos/77677429@N05/9397694927/,"1,494",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400438436_d67dda84ee.jpg,9400438436,77677429@N05,2013-07-29 23:49:01.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"architecture:0.5110,art:0.6290,aurora:0.7790,boat:0.5460,city:0.5110,cityscape:0.5110,light painting:0.6290,minimalism:0.5420,nature:0.7790,neon light:0.6960,night:0.8270,outdoor:0.9180,rain:0.5820,sign:0.5250,skyline:0.5020,street sign:0.5250,text:0.6080,urban decay:0.7330,vehicle:0.5460",3200,20,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 23:49:01,2013,7,1,23,591493741.0,http://www.flickr.com/photos/77677429@N05/9400438436/,"1,654",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400451614_39d3bd6841.jpg,9400451614,77677429@N05,2013-07-29 22:50:12.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"alley:0.5590,art:0.7240,light painting:0.7240,minimalism:0.5610,neon light:0.7190,night:0.7360,outdoor:0.9100,quirky:0.5870,rain:0.5590,sign:0.7410,street sign:0.7410,text:0.9380,urban decay:0.5760,writing:0.6940",3200,15,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 22:50:12,2013,7,1,22,591490212.0,http://www.flickr.com/photos/77677429@N05/9400451614/,"1,636",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400452698_9fb3a16033.jpg,9400452698,77677429@N05,2013-07-29 22:27:30.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"abstract:0.8230,black background:0.5450,black:0.6130,gray:0.5610,lunar:0.5260,minimalism:0.6270,moon:0.5260,nature:0.5260,night:0.6950,outdoor:0.9010,rain:0.7380,serene:0.5020,snow:0.6070,surreal:0.7480,text:0.8640,texture:0.7470,urban decay:0.6800,water:0.5720,writing:0.5560",3200,15,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 22:27:30,2013,7,1,22,591488850.0,http://www.flickr.com/photos/77677429@N05/9400452698/,"1,737",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400452700_1c78b11fcd.jpg,9400452700,77677429@N05,2013-07-29 22:23:49.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"ethereal:0.5410,nature:0.5120,night:0.6570,outdoor:0.9110,rain:0.5810,surreal:0.6810,urban decay:0.7560",3200,15,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 22:23:49,2013,7,1,22,591488629.0,http://www.flickr.com/photos/77677429@N05/9400452700/,"1,758",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400455084_3a2f36950c.jpg,9400455084,77677429@N05,2013-07-29 22:14:08.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,outdoor:0.7920,3200,33,3.5,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 22:14:08,2013,7,1,22,591488048.0,http://www.flickr.com/photos/77677429@N05/9400455084/,"1,775",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400456920_89e191e24e.jpg,9400456920,77677429@N05,2013-07-29 22:07:12.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"abstract:0.6840,art:0.6320,aurora:0.5660,light painting:0.6320,minimalism:0.6100,nature:0.5660,neon light:0.7610,night:0.7170,outdoor:0.9340,quirky:0.7430,rain:0.8170,sign:0.6890,sky:0.9070,street sign:0.6890,surreal:0.6400,text:0.9430,texture:0.6440,writing:0.6680",3200,53,3.5,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 22:07:12,2013,7,1,22,591487632.0,http://www.flickr.com/photos/77677429@N05/9400456920/,"1,673",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400458186_1e30ab6ac8.jpg,9400458186,77677429@N05,2013-07-29 21:28:28.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,outdoor:0.7770,3200,15,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 21:28:28,2013,7,1,21,591485308.0,http://www.flickr.com/photos/77677429@N05/9400458186/,"1,678",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400460004_d86fbd67ed.jpg,9400460004,77677429@N05,2013-07-29 21:23:23.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"night:0.6070,surreal:0.6750",3200,10,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 21:23:23,2013,7,1,21,591485003.0,http://www.flickr.com/photos/77677429@N05/9400460004/,"2,060",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/9400460126_5552f7ddf7.jpg,9400460126,77677429@N05,2013-07-29 21:17:51.0,Canon+EOS+5D+Mark+II,170.656299,-43.824991,"abstract:0.7200,aurora:0.7480,minimalism:0.5920,nature:0.7480,night:0.7400,outdoor:0.9020,rain:0.5720,texture:0.6630,urban decay:0.5370",3200,10,2,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-07-29 21:17:51,2013,7,1,21,591484671.0,http://www.flickr.com/photos/77677429@N05/9400460126/,"1,635",0,3.96278047012e-05,POINT (170.656299 -43.824991),15922.3716422,23493.302492,442.961962697,21625.6967768
/Users/damoncrockett/Desktop/astrophotography_data/images/7392123086_822bcb9761.jpg,7392123086,77677429@N05,2012-06-01 20:03:52.0,Canon+EOS+5D+Mark+II,170.464993,-43.985674,"outdoor:0.8590,people:0.6940",6400,0.8,1.6,24.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2012-06-01 20:03:52,2012,6,5,20,554933032.0,http://www.flickr.com/photos/77677429@N05/7392123086/,"1,160",0,3.89618243151e-05,POINT (170.464993 -43.985674),15923.168199,23485.3684298,466.545881237,21608.8545996
/Users/damoncrockett/Desktop/astrophotography_data/images/8434715597_18ea97c84e.jpg,8434715597,77677429@N05,2013-02-02 04:10:13.0,,170.464993,-43.985674,"abstract:0.7830,art:0.6680,aurora:0.5030,black background:0.8620,black:0.8620,bright:0.5530,bubble:0.6500,fireworks:0.7990,light painting:0.6680,lunar:0.6620,moon:0.6620,nature:0.6620,neon light:0.6140,night:0.5950,outdoor:0.6830,rain:0.7500,sun:0.5250,surreal:0.5390,texture:0.9040",,,,,,,,,,,,2013-02-02 04:10:13,2013,2,6,4,576130213.0,http://www.flickr.com/photos/77677429@N05/8434715597/,906,0,3.89618243151e-05,POINT (170.464993 -43.985674),15923.168199,23485.3684298,466.545881237,21608.8545996
/Users/damoncrockett/Desktop/astrophotography_data/images/8435799468_1f5616a59e.jpg,8435799468,77677429@N05,2013-02-02 04:10:12.0,,170.464993,-43.985674,"abstract:0.7470,animal:0.7500,architecture:0.5360,art:0.8420,aurora:0.7840,black background:0.9510,black:0.9510,bright:0.7300,bubble:0.7970,fire:0.5130,fireworks:0.9340,flame:0.5130,fountain:0.5360,fractal:0.7540,jellyfish:0.7500,light painting:0.8420,lunar:0.8460,moon:0.8460,nature:0.8460,neon light:0.8780,night:0.7790,outdoor:0.9120,purple:0.9010,rain:0.6390,sun:0.7430,surreal:0.6060,texture:0.9210",,,,,,,,,,,,2013-02-02 04:10:12,2013,2,6,4,576130212.0,http://www.flickr.com/photos/77677429@N05/8435799468/,"1,021",2,3.89618243151e-05,POINT (170.464993 -43.985674),15923.168199,23485.3684298,466.545881237,21608.8545996
/Users/damoncrockett/Desktop/astrophotography_data/images/8440380536_43e972f85c.jpg,8440380536,77677429@N05,2013-02-03 17:41:50.0,,170.465143,-43.985442,"aircraft:0.6270,airplane wing:0.6270,airplane:0.6270,aurora:0.5350,cloud:0.9710,dusk:0.7860,lake:0.5360,landscape:0.7370,minimalism:0.5000,mountain:0.7370,nature:0.7370,night:0.5210,outdoor:0.9530,sea:0.6260,serene:0.6140,sky:0.9580,skyline:0.5150,storm:0.8470,sunlight:0.6490,sunrise:0.5700,sunset:0.8160,vehicle:0.6270",,,,,,,,,,,,2013-02-03 17:41:50,2013,2,7,17,576265310.0,http://www.flickr.com/photos/77677429@N05/8440380536/,956,0,3.89627469739e-05,POINT (170.465143 -43.985442),15923.1599912,23485.3700011,466.520018644,21608.8671396
/Users/damoncrockett/Desktop/astrophotography_data/images/8498617931_91df5b7e8f.jpg,8498617931,77677429@N05,2013-02-23 00:55:46.0,Canon+EOS+5D+Mark+II,170.464993,-43.985674,"abstract:0.7920,ancient:0.5400,animal:0.7570,art:0.5500,black background:0.9900,black:0.9900,bubble:0.5120,circle:0.9810,curve:0.5310,foothill:0.5350,full moon:0.9980,hill:0.5350,jellyfish:0.7570,landscape:0.5350,lunar:1.0000,minimalism:0.7560,moon:1.0000,nature:1.0000,night:0.5340,outdoor:0.9080,pattern:0.6650,photomicrograph:0.6610,round:0.9810,satellite:0.6710,sea:0.5280,serene:0.6190,sun:0.7600,texture:0.9060",400,1%2F1600,,50.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2013-02-23 00:55:46,2013,2,6,0,577932946.0,http://www.flickr.com/photos/77677429@N05/8498617931/,594,0,3.89618243151e-05,POINT (170.464993 -43.985674),15923.168199,23485.3684298,466.545881237,21608.8545996
/Users/damoncrockett/Desktop/astrophotography_data/images/8084650565_ca56af8895.jpg,8084650565,63633763@N00,2012-10-06 21:28:44.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"aurora:0.6830,black background:0.9300,black:0.9320,bonfire:0.6390,dusk:0.5960,ethereal:0.5660,fire:0.6390,full moon:0.6140,lunar:0.7030,moon:0.7030,nature:0.7030,neon light:0.5580,night:0.8800,outdoor:0.7260,quirky:0.5750,rain:0.7230,serene:0.7510,surreal:0.6570,water:0.5490",400,30,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:28:44,2012,10,6,21,565910924.0,http://www.flickr.com/photos/63633763@N00/8084650565/,44,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/8084641616_54b1a2c08f.jpg,8084641616,63633763@N00,2012-10-06 21:25:10.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"abstract:0.5890,art:0.5880,aurora:0.6110,black background:0.9620,black:0.9620,fireworks:0.5920,full moon:0.5060,light painting:0.5880,lunar:0.6680,monochrome:0.9960,moon:0.6680,nature:0.6680,night:0.7730,outdoor:0.9000,texture:0.5570",800,25,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:25:10,2012,10,6,21,565910710.0,http://www.flickr.com/photos/63633763@N00/8084641616/,40,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/8013614077_ea0925c805.jpg,8013614077,63633763@N00,2012-07-17 22:03:15.0,Canon+EOS+Kiss+X4,174.758834,-36.851032,"black background:0.9170,black:0.9170,monochrome:0.9330",800,8,4.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-07-17 22:03:15,2012,7,2,22,558914595.0,http://www.flickr.com/photos/63633763@N00/8013614077/,39,0,3.54264790302e-05,POINT (174.758834 -36.851032),15673.6441822,23524.8064297,496.061635537,21979.6891907
/Users/damoncrockett/Desktop/astrophotography_data/images/8084664311_095e1f58d0.jpg,8084664311,63633763@N00,2012-10-06 21:32:19.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"abstract:0.6790,art:0.5600,aurora:0.6560,black background:0.9230,black:0.9230,bonfire:0.5560,fire:0.5560,fireworks:0.5870,light painting:0.5600,monochrome:0.9830,nature:0.6560,night:0.7210,outdoor:0.7840,rain:0.6550,serene:0.5630,texture:0.7050",400,30,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:32:19,2012,10,6,21,565911139.0,http://www.flickr.com/photos/63633763@N00/8084664311/,34,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/8084658555_aec0f423e2.jpg,8084658555,63633763@N00,2012-10-06 21:30:13.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"abstract:0.6510,art:0.5620,aurora:0.6570,black background:0.9420,black:0.9420,bonfire:0.5520,fire:0.5520,fireworks:0.5890,light painting:0.5620,lunar:0.6550,monochrome:0.9900,moon:0.6550,nature:0.6570,night:0.8080,outdoor:0.7640,rain:0.6720,texture:0.6250",400,30,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:30:13,2012,10,6,21,565911013.0,http://www.flickr.com/photos/63633763@N00/8084658555/,32,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/8013612118_2a31b29c48.jpg,8013612118,63633763@N00,2012-07-17 21:55:52.0,Canon+EOS+Kiss+X4,174.758834,-36.851032,"black background:0.7760,black:0.7760,outdoor:0.7110",400,20,4.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-07-17 21:55:52,2012,7,2,21,558914152.0,http://www.flickr.com/photos/63633763@N00/8013612118/,40,0,3.54264790302e-05,POINT (174.758834 -36.851032),15673.6441822,23524.8064297,496.061635537,21979.6891907
/Users/damoncrockett/Desktop/astrophotography_data/images/8084635760_097437a50a.jpg,8084635760,63633763@N00,2012-10-06 21:23:00.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"abstract:0.7340,art:0.5410,aurora:0.6260,black background:0.9480,black:0.9480,fireworks:0.6250,light painting:0.5410,lunar:0.6300,minimalism:0.5730,monochrome:0.9820,moon:0.6300,nature:0.6300,night:0.7630,outdoor:0.8550,rain:0.6710,texture:0.8830",800,25,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:23:00,2012,10,6,21,565910580.0,http://www.flickr.com/photos/63633763@N00/8084635760/,39,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/8084673613_28f084b984.jpg,8084673613,63633763@N00,2012-10-06 21:36:27.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"aurora:0.7970,black background:0.8540,black:0.9690,bonfire:0.5750,cloud:0.9720,dusk:0.7260,ethereal:0.5590,fire:0.5750,fog:0.5630,foothill:0.6470,hill:0.6470,landscape:0.7480,lunar:0.6800,moon:0.6800,mountain:0.7480,nature:0.7970,night:0.7810,outdoor:0.9330,rain:0.5030,romantic:0.6840,sea:0.5330,serene:0.7930,sky:0.9650,storm:0.7540,sun:0.6560,sunlight:0.6950,sunrise:0.5210,sunset:0.8660,surreal:0.6790",400,30,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:36:27,2012,10,6,21,565911387.0,http://www.flickr.com/photos/63633763@N00/8084673613/,51,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/8084668909_8e05a7bbef.jpg,8084668909,63633763@N00,2012-10-06 21:35:07.0,Canon+EOS+Kiss+X4,175.041646,-36.803031,"aurora:0.7140,black background:0.7780,black:0.9490,cloud:0.9570,dusk:0.6840,fog:0.5950,foothill:0.6020,hill:0.6020,landscape:0.7350,lunar:0.7570,moon:0.7570,mountain:0.7350,nature:0.7950,night:0.6960,outdoor:0.9080,romantic:0.6060,sea:0.5910,serene:0.7270,sky:0.9510,storm:0.6560,sun:0.5020,sunlight:0.6410,sunset:0.8410,surreal:0.6690",400,30,3.5,18.0,14.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-06 21:35:07,2012,10,6,21,565911307.0,http://www.flickr.com/photos/63633763@N00/8084668909/,55,0,3.50046410203e-05,POINT (175.041646 -36.803031),15686.8641923,23545.3396434,501.724293127,22005.9872516
/Users/damoncrockett/Desktop/astrophotography_data/images/364420984_d752a5a382.jpg,364420984,59252135@N00,2007-01-22 00:32:36.0,,174.428558,-36.85023,"beach:0.5090,cloud:0.9490,dusk:0.9220,dust storm:0.5490,landscape:0.5090,nature:0.5090,outdoor:0.9580,shore:0.5090,sky:0.9690,storm:0.8150,sun:0.6620,sunrise:0.7230,sunset:0.5080",,,,,,,,,,,,2007-01-22 00:32:36,2007,1,1,0,385777956.0,http://www.flickr.com/photos/59252135@N00/364420984/,523,3,3.56782207604e-05,POINT (174.428558 -36.85023),15654.413903,23498.5597564,497.155567749,21948.8564804
/Users/damoncrockett/Desktop/astrophotography_data/images/6934730385_90a40b1fe0.jpg,6934730385,58513626@N04,2012-02-27 22:28:51.0,SONY+NEX-7,174.810075,-41.337106,"abstract:0.9780,art:0.6240,black background:0.9670,black:0.9670,diagonal:0.5000,ethereal:0.7220,light painting:0.6240,lines:0.6770,lunar:0.5030,minimalism:0.8320,monochrome:0.9210,moon:0.5030,nature:0.5030,neon light:0.5620,night:0.7770,outdoor:0.6380,pattern:0.6920,quirky:0.6800,rain:0.8450,serene:0.5010,surreal:0.7110,texture:0.9490,underwater:0.6240,urban decay:0.5460,water:0.6240",3200,30,,,2.0,2011.0,mrls,cmos,366.6,24.0,SONY,2012-02-27 22:28:51,2012,2,1,22,546733731.0,http://www.flickr.com/photos/58513626@N04/6934730385/,"7,560",51,4.48873445723e-05,POINT (174.810075 -41.337106),15981.941173,23712.7824909,0.0,21999.685477
