local_path,id,user_nid,date_taken,capture_device,lon,lat,autotags,ISO,shutter,aperture,focal,count,modelyear,type,stype,size,emp,make,date,year,month,isoweekday,hour,secpast,photo_url,views,faves,density,geopoint,p1_km,p2_km,p3_km,p4_km
/Users/damoncrockett/Desktop/astrophotography_data/images/8603023754_dcf1869ce4.jpg,8603023754,94115424@N08,2005-01-27 19:53:58.0,Canon+EOS+10D,3.519744,48.023916,"abstract:0.9080,art:0.6680,aurora:0.8530,black background:0.9860,black:0.9860,bubble:0.8120,fireworks:0.8840,fractal:0.6430,light painting:0.6680,lunar:0.8580,moon:0.8580,nature:0.8580,neon light:0.6820,night:0.8970,outdoor:0.7900,pattern:0.5710,rain:0.8660,serene:0.5750,sun:0.5570,surreal:0.6820,texture:0.9230,underwater:0.5470,water:0.5970,web:0.5370",800,119,5.6,390.0,19.0,2003.0,dslr,cmos,342.77,6.0,CANON,2005-01-27 19:53:58,2005,1,4,19,323207638.0,http://www.flickr.com/photos/94115424@N08/8603023754/,541,1,0.000696684077694,POINT (3.519744 48.023916),114.357136636,7403.86384882,17395.6953726,10775.2181127
/Users/damoncrockett/Desktop/astrophotography_data/images/12997158173_168e1b3b39.jpg,12997158173,94015342@N04,2014-03-04 22:28:40.0,Canon+EOS+5D+Mark+III,-4.443594,53.34175,"abstract:0.5390,aurora:0.8050,autumn:0.5220,bright:0.5890,dusk:0.8380,fog:0.6250,foliage:0.5220,lake:0.6780,landscape:0.6780,lunar:0.7370,minimalism:0.6830,moon:0.7370,nature:0.8050,night:0.8140,outdoor:0.9610,plant:0.5220,rain:0.6800,sea:0.6420,serene:0.8980,sky:0.9510,skyline:0.5490,sun:0.7260,sunlight:0.6850,sunrise:0.7460,sunset:0.8670,texture:0.5700,tree:0.5040,water:0.7060",1600,10,2.8,21.0,47.0,2012.0,dslr,cmos,864.0,22.0,CANON,2014-03-04 22:28:40,2014,3,2,22,610324120.0,http://www.flickr.com/photos/94015342@N04/12997158173/,"9,764",239,0.000516744588405,POINT (-4.443594 53.34175),776.593924529,6832.47555351,18277.8042846,10892.0062413
/Users/damoncrockett/Desktop/astrophotography_data/images/11067190645_f56cf014a0.jpg,11067190645,94015342@N04,2013-09-04 22:05:55.0,Canon+EOS+5D+Mark+III,-4.786262,52.762112,"aurora:0.5750,black background:0.6410,black:0.6540,cloud:0.6430,dusk:0.8780,ethereal:0.6150,fog:0.6400,lamppost:0.7000,lunar:0.6200,mist:0.6090,moon:0.6200,nature:0.6200,night:0.8030,outdoor:0.9340,plant:0.5020,post:0.7000,rain:0.6250,romantic:0.5450,satellite:0.6040,sea:0.6100,serene:0.7010,sky:0.9120,storm:0.6830,streetlight:0.6620,sun:0.5300,sunlight:0.5690,sunset:0.7770,surreal:0.6010,tree:0.5020,water:0.5060,windmill:0.5040",1600,20,2.8,16.0,47.0,2012.0,dslr,cmos,864.0,22.0,CANON,2013-09-04 22:05:55,2013,9,3,22,594684355.0,http://www.flickr.com/photos/94015342@N04/11067190645/,"29,388",169,0.000538346948854,POINT (-4.786262000000001 52.762112),759.737431903,6790.48158519,18264.7014282,10820.4274803
/Users/damoncrockett/Desktop/astrophotography_data/images/623172109_5c902479cb.jpg,623172109,93556565@N00,2007-06-25 20:43:00.0,,7.23896,43.821833,"abstract:0.5850,black background:0.9310,black:0.9310,circle:0.9180,curve:0.7660,full moon:0.8790,lunar:0.9990,macro:0.5040,moon:0.9990,nature:0.9990,round:0.9180,satellite:0.7070,sun:0.7530",,,,,,,,,,,,2007-06-25 20:43:00,2007,6,1,20,399156180.0,http://www.flickr.com/photos/93556565@N00/623172109/,86,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/875759731_9840629d9e.jpg,875759731,93556565@N00,2007-07-22 01:48:07.0,Canon+EOS+30D,6.928306,43.63119,"black:0.5620,dusk:0.8520,fog:0.6610,full moon:0.5610,lunar:0.5610,mist:0.6330,monochrome:0.9330,moon:0.5610,nature:0.5610,outdoor:0.9490,sky:0.9140,skyline:0.5580,storm:0.5700,sunrise:0.5350",800,15,3.5,18.0,24.0,2006.0,dslr,cmos,337.5,8.0,CANON,2007-07-22 01:48:07,2007,7,7,1,401420887.0,http://www.flickr.com/photos/93556565@N00/875759731/,64,0,0.000527436379316,POINT (6.928306 43.63119),634.492571381,7652.06718534,16886.9983773,10561.7638583
/Users/damoncrockett/Desktop/astrophotography_data/images/875759685_adef5ac19f.jpg,875759685,93556565@N00,2007-07-22 01:44:26.0,Canon+EOS+30D,6.928306,43.63119,,1600,15,3.5,18.0,24.0,2006.0,dslr,cmos,337.5,8.0,CANON,2007-07-22 01:44:26,2007,7,7,1,401420666.0,http://www.flickr.com/photos/93556565@N00/875759685/,45,0,0.000527436379316,POINT (6.928306 43.63119),634.492571381,7652.06718534,16886.9983773,10561.7638583
/Users/damoncrockett/Desktop/astrophotography_data/images/65818801_52313c9172.jpg,65818801,93556565@N00,2005-11-22 12:24:50.0,,7.23896,43.821833,"blackandwhite:1.0000,bubble:0.6210,lunar:0.9850,macro:0.6410,monochrome:0.9960,moon:0.9850,nature:0.9850,photomicrograph:0.5900,snow:0.5790,texture:0.7150",,,,,,,,,,,,2005-11-22 12:24:50,2005,11,2,12,349014290.0,http://www.flickr.com/photos/93556565@N00/65818801/,90,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/2320601753_e57d0407b2.jpg,2320601753,93556565@N00,2008-03-09 16:32:28.0,,7.23896,43.821833,"abstract:0.6030,ancient:0.7920,black background:0.9490,black:0.9490,blue:0.5190,circle:0.8690,curve:0.5730,full moon:0.9000,lunar:1.0000,monochrome:0.9620,moon:1.0000,nature:1.0000,round:0.8690,sun:0.8510,texture:0.8820",,,,,,,,,,,,2008-03-09 16:32:28,2008,3,7,16,421432348.0,http://www.flickr.com/photos/93556565@N00/2320601753/,120,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/2320531527_9aacf73094.jpg,2320531527,93556565@N00,2008-03-09 15:59:14.0,,7.23896,43.821833,"black background:0.8650,black:0.8900,fog:0.5600,full moon:0.7530,lunar:0.8070,monochrome:0.9130,moon:0.8070,nature:0.8070,outdoor:0.6430",,,,,,,,,,,,2008-03-09 15:59:14,2008,3,7,15,421430354.0,http://www.flickr.com/photos/93556565@N00/2320531527/,65,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63832258_ab090fd9f2.jpg,63832258,93556565@N00,2005-11-16 09:18:47.0,,7.23896,43.821833,"lunar:0.7200,moon:0.7200,nature:0.7200,outdoor:0.6700",,,,,,,,,,,,2005-11-16 09:18:47,2005,11,3,9,348484727.0,http://www.flickr.com/photos/93556565@N00/63832258/,68,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63838225_87da321cc3.jpg,63838225,93556565@N00,2005-11-16 09:53:55.0,,7.23896,43.821833,"black background:0.9360,black:0.9360,full moon:0.5630,green:0.7720,indoor:0.6000,lunar:0.8680,minimalism:0.6210,moon:0.7870,nature:0.8680",,,,,,,,,,,,2005-11-16 09:53:55,2005,11,3,9,348486835.0,http://www.flickr.com/photos/93556565@N00/63838225/,195,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/533016050_dc8cb985fa.jpg,533016050,93556565@N00,2007-06-06 13:30:53.0,,7.23896,43.821833,"abstract:0.5580,ancient:0.7020,animal:0.5580,black background:0.9560,black:0.9560,blackandwhite:1.0000,blue:0.5660,circle:0.6550,curve:0.5670,full moon:0.9420,jellyfish:0.5580,lunar:1.0000,macro:0.5690,monochrome:0.9960,moon:1.0000,nature:1.0000,radiogram:0.6420,round:0.6550,satellite:0.5240,sun:0.7080,texture:0.6970",,,,,,,,,,,,2007-06-06 13:30:53,2007,6,3,13,397488653.0,http://www.flickr.com/photos/93556565@N00/533016050/,69,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63838228_41bc877719.jpg,63838228,93556565@N00,2005-11-16 09:53:55.0,,7.23896,43.821833,"black background:0.7390,black:0.7390,blackandwhite:1.0000,circle:0.6000,full moon:0.8040,indoor:0.5510,lunar:0.9720,monochrome:0.9960,moon:0.9720,nature:0.9720,round:0.6000",,,,,,,,,,,,2005-11-16 09:53:55,2005,11,3,9,348486835.0,http://www.flickr.com/photos/93556565@N00/63838228/,103,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63832257_8f25387629.jpg,63832257,93556565@N00,2005-11-16 09:18:47.0,,5.963516,44.56748,"black background:0.9060,black:0.9060,circle:0.5590,fire:0.5890,flame:0.5890,full moon:0.8650,lunar:0.8950,monochrome:0.9670,moon:0.8950,nature:0.8950,round:0.5590",,,,,,,,,,,,2005-11-16 09:18:47,2005,11,3,9,348484727.0,http://www.flickr.com/photos/93556565@N00/63832257/,104,0,0.000579749872817,POINT (5.963516 44.56748),513.974210641,7576.06586184,17011.6550991,10591.8844904
/Users/damoncrockett/Desktop/astrophotography_data/images/4346689862_68207948bd.jpg,4346689862,93556565@N00,2010-02-10 18:49:43.0,,6.938552,43.725459,"black background:0.7310,black:0.7310,fireworks:0.8980,lunar:0.6660,moon:0.6660,nature:0.6660,outdoor:0.9080,purple:0.7300",,,,,,,,,,,,2010-02-10 18:49:43,2010,2,3,18,482179783.0,http://www.flickr.com/photos/93556565@N00/4346689862/,116,1,0.000533360789143,POINT (6.938552 43.725459),624.975385295,7653.47646089,16892.0885889,10570.6984515
/Users/damoncrockett/Desktop/astrophotography_data/images/1354272328_f21c90838b.jpg,1354272328,93556565@N00,2007-09-10 08:49:25.0,,5.963516,44.56748,"art:0.5050,black background:0.9520,black:0.9520,blackandwhite:1.0000,blur:0.7190,fire:0.5220,flame:0.5220,indoor:0.5760,light painting:0.5050,lunar:0.8450,minimalism:0.6410,monochrome:0.9960,moon:0.7940,nature:0.8450",,,,,,,,,,,,2007-09-10 08:49:25,2007,9,1,8,405766165.0,http://www.flickr.com/photos/93556565@N00/1354272328/,88,0,0.000579749872817,POINT (5.963516 44.56748),513.974210641,7576.06586184,17011.6550991,10591.8844904
/Users/damoncrockett/Desktop/astrophotography_data/images/63831909_92ecb223f3.jpg,63831909,93556565@N00,2005-11-16 09:16:43.0,,7.23896,43.821833,"black background:0.9050,black:0.9050,circle:0.6520,full moon:0.7950,light:0.9370,lunar:0.9710,minimalism:0.5590,moon:0.9710,nature:0.9710,round:0.6520",,,,,,,,,,,,2005-11-16 09:16:43,2005,11,3,9,348484603.0,http://www.flickr.com/photos/93556565@N00/63831909/,96,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/2796579743_eb6bb85551.jpg,2796579743,93556565@N00,2008-08-25 20:40:05.0,,5.963516,44.56748,"aurora:0.5870,black background:0.7940,black:0.7940,fireworks:0.7100,full moon:0.5740,lunar:0.8160,moon:0.8160,nature:0.8160,outdoor:0.9090,sun:0.6850,texture:0.6390",,,,,,,,,,,,2008-08-25 20:40:05,2008,8,1,20,436048805.0,http://www.flickr.com/photos/93556565@N00/2796579743/,154,2,0.000579749872817,POINT (5.963516 44.56748),513.974210641,7576.06586184,17011.6550991,10591.8844904
/Users/damoncrockett/Desktop/astrophotography_data/images/65818799_60465ed737.jpg,65818799,93556565@N00,2005-11-22 12:24:50.0,,7.23896,43.821833,"abstract:0.9100,ancient:0.6590,animal:0.6600,black background:0.9890,black:0.9890,blackandwhite:1.0000,blue:0.6430,circle:0.8970,curve:0.6930,forest:0.6860,full moon:0.9710,jellyfish:0.6600,landscape:0.6860,lunar:1.0000,macro:0.7540,minimalism:0.5920,monochrome:0.9960,moon:1.0000,nature:1.0000,organic pattern:0.7390,outdoor:0.6890,pattern:0.8080,radiogram:0.6600,round:0.9370,satellite:0.5810,sun:0.7260,texture:0.9210",,,,,,,,,,,,2005-11-22 12:24:50,2005,11,2,12,349014290.0,http://www.flickr.com/photos/93556565@N00/65818799/,113,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63831907_2b6b72b522.jpg,63831907,93556565@N00,2005-11-16 09:16:43.0,,5.963516,44.56748,"full moon:0.5720,indoor:0.8970,light:0.6290,lunar:0.6820,moon:0.6820,nature:0.6820",,,,,,,,,,,,2005-11-16 09:16:43,2005,11,3,9,348484603.0,http://www.flickr.com/photos/93556565@N00/63831907/,83,0,0.000579749872817,POINT (5.963516 44.56748),513.974210641,7576.06586184,17011.6550991,10591.8844904
/Users/damoncrockett/Desktop/astrophotography_data/images/63831908_8707bfcda6.jpg,63831908,93556565@N00,2005-11-16 09:16:43.0,,7.23896,43.821833,"bonfire:0.6700,fire:0.6700,fireworks:0.6440,lunar:0.5710,moon:0.5710,nature:0.5710,outdoor:0.8220",,,,,,,,,,,,2005-11-16 09:16:43,2005,11,3,9,348484603.0,http://www.flickr.com/photos/93556565@N00/63831908/,122,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63602068_c51b7ddc87.jpg,63602068,93556565@N00,2005-11-15 17:47:07.0,,7.23896,43.821833,"abstract:0.8680,black background:0.9750,black:0.9750,blackandwhite:1.0000,blue:0.7900,circle:0.7340,curve:0.9480,full moon:0.8560,lunar:1.0000,macro:0.7660,minimalism:0.8130,monochrome:0.9960,moon:1.0000,nature:1.0000,outdoor:0.7060,round:0.7340,satellite:0.7820,sun:0.6530,surreal:0.5060,texture:0.6820",,,,,,,,,,,,2005-11-15 17:47:07,2005,11,2,17,348428827.0,http://www.flickr.com/photos/93556565@N00/63602068/,64,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/623414439_943a8dd08c.jpg,623414439,93556565@N00,2007-06-25 22:16:18.0,,7.23896,43.821833,"black background:0.9090,black:0.9090,blackandwhite:1.0000,blur:0.6570,eye:0.5120,full moon:0.7520,head:0.5120,indoor:0.7950,lunar:0.8400,monochrome:0.9960,moon:0.8400,nature:0.8400,people:0.5120",,,,,,,,,,,,2007-06-25 22:16:18,2007,6,1,22,399161778.0,http://www.flickr.com/photos/93556565@N00/623414439/,65,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/63602069_0e89eb4e99.jpg,63602069,93556565@N00,2005-11-15 17:47:07.0,,7.23896,43.821833,"abstract:0.7950,black background:0.9700,black:0.9700,blackandwhite:1.0000,blue:0.7920,circle:0.6950,curve:0.9500,full moon:0.8620,lunar:1.0000,macro:0.7700,minimalism:0.7440,monochrome:0.9960,moon:1.0000,nature:1.0000,outdoor:0.6890,round:0.6950,satellite:0.7710,sun:0.6530,texture:0.5710",,,,,,,,,,,,2005-11-15 17:47:07,2005,11,2,17,348428827.0,http://www.flickr.com/photos/93556565@N00/63602069/,75,0,0.000540267511072,POINT (7.238960000000001 43.82183300000001),623.143481173,7679.58223928,16877.1811264,10595.9969431
/Users/damoncrockett/Desktop/astrophotography_data/images/3120882699_a7a7c06e70.jpg,3120882699,9189323@N08,2008-12-19 23:23:38.0,Canon+EOS+450D,12.410345,51.313795,"blackandwhite:1.0000,bubble:0.5540,lunar:0.5040,monochrome:0.9960,moon:0.5040,nature:0.5040,outdoor:0.8300",200,20,4,70.0,34.0,2008.0,dslr,cmos,328.56,12.0,CANON,2008-12-19 23:23:38,2008,12,5,23,446081018.0,http://www.flickr.com/photos/9189323@N08/3120882699/,366,0,0.000528065518606,POINT (12.410345 51.313795),668.251889758,8203.05036141,17006.0478447,11549.2328727
/Users/damoncrockett/Desktop/astrophotography_data/images/5189724670_5ae706a268.jpg,5189724670,9157091@N04,2010-10-14 22:36:29.0,NIKON+CORPORATION+NIKON+D700,8.067054,46.408392,"animal:0.6750,carnivore:0.6750,foothill:0.6640,hill:0.6640,landscape:0.6640,nature:0.9740,outdoor:0.9410,rock formation:0.5710,rock:0.9740",3200,13,2.5,50.0,112.0,2008.0,dslr,cmos,864.0,12.0,NIKON,2010-10-14 22:36:29,2010,10,4,22,503447789.0,http://www.flickr.com/photos/9157091@N04/5189724670/,150,0,0.000663352810393,POINT (8.067053999999999 46.408392),417.239910343,7770.4033273,16981.5562249,10872.0326116
/Users/damoncrockett/Desktop/astrophotography_data/images/5189725110_0c4c8434f2.jpg,5189725110,9157091@N04,2010-10-14 22:44:42.0,NIKON+CORPORATION+NIKON+D700,8.067054,46.408392,"aurora:0.8850,black background:0.7690,black:0.9230,cloud:0.9330,dusk:0.8180,foothill:0.5550,full moon:0.7570,hill:0.5550,landscape:0.6750,lunar:0.8100,moon:0.8100,mountain:0.6750,nature:0.8850,neon light:0.5260,night:0.8240,outdoor:0.9570,sea:0.5200,serene:0.6740,sky:0.9610,storm:0.6860,sun:0.5880,sunlight:0.5310,sunrise:0.6040,sunset:0.6440",2000,20,3.5,14.0,112.0,2008.0,dslr,cmos,864.0,12.0,NIKON,2010-10-14 22:44:42,2010,10,4,22,503448282.0,http://www.flickr.com/photos/9157091@N04/5189725110/,167,0,0.000663352810393,POINT (8.067053999999999 46.408392),417.239910343,7770.4033273,16981.5562249,10872.0326116
/Users/damoncrockett/Desktop/astrophotography_data/images/5189725556_99afcc00aa.jpg,5189725556,9157091@N04,2010-10-14 22:50:50.0,NIKON+CORPORATION+NIKON+D700,8.067054,46.408392,"abstract:0.5350,aerial:0.5010,aircraft:0.5620,airplane wing:0.5620,airplane:0.5620,aurora:0.9200,black background:0.8030,black:0.9040,cloud:0.9080,dune:0.5190,dusk:0.7180,ethereal:0.5760,fog:0.6630,foothill:0.5900,full moon:0.5490,hill:0.5900,landscape:0.6830,lunar:0.7700,minimalism:0.8290,mist:0.5940,moon:0.7700,mountain:0.6830,nature:0.9200,night:0.7840,outdoor:0.9540,sand:0.6770,sea:0.7480,serene:0.8380,sky:0.9480,storm:0.6990,sunset:0.6350,surreal:0.5680,vehicle:0.5620,water:0.6240",3200,20,3.2,14.0,112.0,2008.0,dslr,cmos,864.0,12.0,NIKON,2010-10-14 22:50:50,2010,10,4,22,503448650.0,http://www.flickr.com/photos/9157091@N04/5189725556/,365,0,0.000663352810393,POINT (8.067053999999999 46.408392),417.239910343,7770.4033273,16981.5562249,10872.0326116
